 BUS_STOP_ID ,BUS_STOP_NAME,BUS_STOP_CODE,LATITUDE_CURRENT,LONGITUDE_CURRENT
9478,Bychohalli,BCHLI,12.8065292,77.43820399
9479,School Manchanayakanahalli,SMNHL,12.83726649,77.4094031
9480,School Manchanayakanahalli,SMNHL1,12.83737633,77.40934007
9481,Hakki Pikki Colony,HPC,12.84427373,77.40165152
9482,Hakki Pikki Colony,HPC1,12.84426916,77.40156971
9484,Kurubara Karenahalli,KKH,12.85443252,77.38331929
9485,Kurubara Karenahalli,KKH1,12.85447959,77.38326833
9486,Bannikuppe,BNKP,12.84700126,77.38385305
9487,Bannikuppe,BNKP1,12.84703395,77.38390334
9488,Basavanapura (Towards Kurubara Karenahalli),BSVNPR,12.84986278,77.3833327
9489,Basavanapura (Towards Bannikuppe),BSVNPR1,12.84976929,77.38350101
9490,12th Main 7th Cross BTM Layout ,BTM12 Main 7th CR,12.91382949,77.61018455
9491,13th Main 7th Cross BTM Layout ,BTM 12th 7th,12.91403342,77.61003166
9492,Ramakrishnapura,RMKSNP,12.78228967,77.69430668
9493,Ramakrishnapura,RMKSNP1,12.7823943,77.69418865
9494,Naganayakanahalli,NGYKL,12.76993262,77.69390166
9495,Naganayakanahalli,NAGNYKL,12.76992739,77.69397676
9496,Marsuru,MRSR,12.76198027,77.71383047
9497,Marsuru,MARSR,12.76197765,77.71375671
9498,Marsuru Gate,MRSRGT,12.76986134,77.70152383
9499,Upkar Residency Layout,UPKRLO,12.96401643,77.48896614
9500,Upkar Residency Layout,URLO,12.96404583,77.48891451
9503,Dasarahalli Hebbala (Towards Mariyannapalya),DSRHHBL,13.0561791,77.61164904
9504,Byagadadenahalli,BGDNHL,12.75247373,77.70280391
9505,Byagadadenahalli,BYAGDNLLI,12.75240833,77.70262018
9507,Dodda Dunnasandra Cross,DDSCR,12.97585032,77.82045901
9508,Maranagere,MRGR,12.88226818,77.85211712
9509,Maranagere,MRGR1,12.88233355,77.85219759
9510,Gundur Colony,GNDCLY,12.8750685,77.84527212
9511,Rachenahalli,RCNH,13.05795976,77.62335419
9512,Gundur Colony,GNDCY,12.87506197,77.84532577
9513,Gundur,GNDR2,12.87694329,77.83781022
9514,Shivanapura,SVNPR1,12.87417163,77.85416096
9516,Shivanapura,SVPR3,12.87400429,77.85405099
9517,Muddayyanapalya,MDNPL5,12.93193206,77.41718754
9518,Muddayyanapalya,MDNPL6,12.93186083,77.4172432
9519,Manchanahalli,MNHL,12.76649797,77.7537632
9520,Manchanahalli,MNH,12.76679095,77.75382757
9521,Manchanahalli Cross,MNHC,12.77495765,77.77011797
9522,Manchanahalli Cross,MNHC1,12.77500683,77.77002811
9523,Lakkur,LKR1,12.92756242,77.88596392
9524,Arasanahalli (Towards Upasapura),ARSHLI,12.96484436,77.88858712
9525,Medahalli Cross,MDLCR,12.96544555,77.84348711
9526,Medahalli Cross,MEDCR1,12.96541156,77.84351997
9527,CS-HP Petrol Bunk Coles Road,HPPCR,12.99663178,77.61175163
9528,Santhe Devanagondhi,DVHCR1,12.96585461,77.83932298
9529,Santhe Devanagondhi,MDCR3,12.96580821,77.83935986
9530,Bhavani Nagara 2nd Stage,BVN2S,12.9632277,77.4818214
9531,Bhavani Nagara 2nd Stage,BVN2ST,12.96316366,77.48185627
9532,RC College,RCC,12.98398604,77.58677758
9533,Pitchguntarahalli,PGH,13.00017891,77.88351707
9534,Pitchguntarahalli,PGH1,13.00001077,77.88355261
9535,Basaveshwara College,BSVC,12.99428485,77.55280473
9536,Bashyam Circle (Rajajinagara 6th Block),BSMC,12.98379329,77.55411163
9537,BMTC Old Central office,BMTCocf,12.95333343,77.59597354
9538,Chikka Hagade,CHd,12.73354174,77.69922853
9539,Clarence School (Towards Coles Park),CRS,13.00067939,77.61415958
9540,Chikka Hagade,CHD1,12.73370081,77.69926608
9542,Narayanaghatta,NRGT,12.83612889,77.72524595
9543,K Narayanapura,KNRYNP,13.0633252,77.64216185
9544,Kalkunte Agrahara  School,KASC,12.93650291,77.84126423
9547,Bhakthanapalya,BKTNP,13.10123656,77.41071738
9548,Bhakthanapalya,BKTNPL,13.10129273,77.41078041
9549,Mattahalli Cross,MTHCR,13.11038238,77.44361736
9550,Vajarahalli,VJRHL22,13.10119868,77.40555614
9551,Vajarahalli,VJRHL12,13.10114709,77.40555145
9552,Kada Agarahara Cross,KAHC,13.07971929,77.6854641
9553,Kada Agarahara Cross,KDAHC,13.07977612,77.68548623
9554,Bengaluru University Quarters (Towards Mysore Road),BUQ5,12.95187876,77.50026025
9556,Vinayaka Nagara JP Nagara ,VNYKR,12.89928275,77.59140775
9559,Elgin Floor Mill,EFMS,12.95882395,77.60613978
9560,JC Nagara,JCN,13.00952319,77.5946331
9562,Bileshivale,BSL,13.05456891,77.67087691
9563,Gonighattapura,GGP,12.91373671,77.78879553
9565,Dodda Gubbi,DDG,13.07077873,77.67367847
9566,Shanimahathma Temple,SNMTPL,12.94960721,77.77026415
9567,Shanimahathma Temple,SNTPL1,12.94952356,77.77044251
9568,Valepura Gate,VLPGT1,12.94895175,77.77230129
9569,Thittahalli,TTHL,12.82179207,77.46048711
9570,Thittahalli,TTHL1,12.82179926,77.46043146
9571,Ittanguru,ITGR,12.87860823,77.78724052
9572,Ittanguru,ITGR1,12.87788263,77.78696426
9573,Kasavepalya,KSVPL,12.85344732,77.37618797
9574,Kasavepalya,KSVPL1,12.85341528,77.37610616
9575,Siddabhovipalya,SBPL,12.85463517,77.37182133
9576,Siddabhovipalya,SBPL1,12.85455869,77.37181865
9577,Bethimgere Cross (Towards Muthurayanagudipalya),BTMGRC,12.85456588,77.365437
9578,Bethimgere Cross (Towards Kurubara Karenahalli),BTMGRC1,12.85460707,77.36546985
9579,Maralegowdana Doddy,MGDD,12.8520679,77.36407042
9580,Maralegowdana Doddy,MGDD1,12.85209732,77.36400135
9581,Madappanahalli,MDPHL,12.92246136,77.81039201
9582,Madappanahalli,MDPHLI,12.92241823,77.81039737
9583,Kuguru,KGR3,12.90923342,77.80924939
9584,Madappanahalli Cross,MDPCR11,12.91777588,77.7962058
9585,Chikka Nekkundi,CKND,12.92988319,77.76571847
9586,Chikka Nekkundi,CKND5,12.9298479,77.76570104
9589,Yellappa Reddy House,YLPRDHS,12.93816419,77.71511793
9591,Yellappa Reddy House,YLPRDH,12.93812105,77.71510251
9594,Muthurayanagudipalya,MRGPL,12.84861931,77.36727431
9595,Muthurayanagudipalya,MRGP1,12.84857943,77.36733131
9596,Hejjala,HJL,12.8559832,77.41695017
9597,Hejjala,HJL1,12.85603549,77.41696961
9598,Hejjala Colony,HJLC12,12.85251701,77.41547897
9599,Hejjala Colony,HJLC13,12.85263405,77.41547361
9600,Dyavalingaiahnapalya,DLP,12.85025633,77.41590746
9601,Dyavalingaiahnapalya,DLP1,12.85020468,77.41583839
9602,Sulikere Palya,SLKRPL1,12.94463403,77.44955175
9603,Sheganayakanahalli,SHN1,12.9264017,77.80933589
9604,Railway Gate Bangalore University,RLWGBUC,12.93162163,77.50624895
9605,Railway Gate Bangalore University,RLWGBUC1,12.93158372,77.5062637
9606,Shanthi Dhama,SNTDM,12.92901985,77.50114739
9607,Shanthi Dhama,SNTDM1,12.92923682,77.50099115
9608,Byravanagara,BRVNG,12.93149418,77.49926649
9609,Byravanagara,BRVNGR,12.93149353,77.49932818
9610,Doddabele,DBL,12.88879961,77.47748695
9611,Doddabele,DBL1,12.88876758,77.47742996
9612,RWB Gate Kengeri,RWBG,12.90394634,77.47571468
9613,RWB Gate Kengeri,RWBG1,12.90391041,77.47564092
9614,Hunasemaradapalya,HMRDP,12.91516546,77.44482971
9615,New Byrohalli,NBRHL,12.91938238,77.4560561
9616,New Byrohalli,NBRHL1,12.91936276,77.4558717
9617,Hunasemaradapalya,HMRDPL,12.91520075,77.44473718
9618,Ittige Factory,ITGF12,12.91995491,77.46117845
9619,Ittige Factory,ITGF23,12.92001177,77.4612683
9620,Bettanapalya,BTNPL,12.91197658,77.44325794
9621,Bettanapalya,BTNPL1,12.91201383,77.44338065
9622,Sri Shiradi Sai Temple,SSST,12.91349682,77.45049119
9623,Sri Shiradi Sai Temple,SSST1,12.91346351,77.45057165
9624,Bheemanakuppe,BMNKP,12.90409277,77.43823551
9625,Bheemanakuppe,BMNKP1,12.90417774,77.43814163
9628,Siddapura,SDDPR,12.95641395,77.73096442
9629,Nallurahalli,NLRH,12.96925517,77.73563012
9630,1st Stage HBR Layout,HBR12,13.02115761,77.6263033
9631,1st Stage HBR Layout,HBR2,13.02107531,77.62625836
9632,BDA Complex HBR Layout (Towards Depot-10),HBR123,13.02588753,77.62809366
9633,BDA Complex HBR Layout,HBR4,13.02577255,77.62811646
9634,Muthsandra,MUTH1,12.93813412,77.78533883
9635,Sampige Nagara,SPNN,12.83441071,77.6973617
9636,Sampige Nagara,SPNNGH,12.83442117,77.69741401
9637,Sampige Nagara,SMPNN,12.83929193,77.69797593
9638,Gopasandra Gate,GPSGTEEE,12.85250984,77.72999749
9639,Chandrappa Circle,CDC1,12.91048899,77.36961856
9648,Channakeshavanagara,CHNN,12.87810424,77.65481114
9649,Sheshagiripura,SGH13,12.88086408,77.41800495
9650,Channakeshavanagara,CHNN1,12.87791074,77.65491307
9651,Sheshagiripura,SGH14,12.88087912,77.41809011
9652,Kurubarapalya,KRDP,12.91140011,77.3626864
9653,Kurubarapalya,KRDP0,12.91143083,77.3627615
9654,Sulivara,SLV,12.90298554,77.3621124
9655,Sulivara,SLV1,12.9029522,77.36216537
9656,Madapatna,MDPTN,12.93479588,77.36085847
9657,Madapatna,MDPTN1,12.93458217,77.36094631
9658,Dabbaguli,DBG0,12.89091157,77.32262827
9659,Dabbaguli,DBG1,12.89084294,77.32269399
9660,Matta Gate,MTG,12.88872705,77.29370601
9661,Matta Village,MTV,12.8812674,77.29191497
9662,Matta Village,MTV1,12.88143213,77.29180098
9663,Matta Gate,MTG14,12.88888197,77.29374692
9664,Athimagere Gate (Towards Veeregowdana Doddy),ATNGR,12.87454359,77.28348411
9665,MaregowdanaDoddy,MRNDDI,12.88772696,77.28031978
9666,Maregowdanadoodi,MRNDODI,12.8878152,77.28030033
9667,Veeregowdana Doddy,VRGD12,12.89438309,77.2783745
9668,Dabbaguli Gate,DBGLG,12.87010822,77.3281677
9669,Dabbaguli Gate,DBLG,12.86998533,77.32802287
9670,Athimagere Gate (Towards Lakshmipura),ATNGRG,12.8745717,77.2835277
9671,Veeregowdana Doddy,VRGDD,12.89441185,77.27846637
9674,Uddandahalli,DNNHL,12.88644055,77.38382421
9675,Uddandahalli,DNNHL1,12.88629936,77.3837243
9676,Koluru,KLR0,12.89152143,77.4132695
9677,Koluru,KLR3,12.89136913,77.41333253
9678,Chikkellur Cross,CKLRCR,12.89178419,77.42169969
9679,Chikkellur Cross,CKLRC12,12.89193192,77.42170707
9680,Lakkaiahnapalya,LKPL,12.88935522,77.40251787
9681,Lakkaiahnapalya,LKPL1,12.88949314,77.40242801
9682,Mayasandra,MYSSDR,12.75204208,77.74674922
9683,Rampura,RMPR,12.89021543,77.39881441
9684,Mayasandra,MYSATB,12.75199238,77.74673313
9685,Rampura,RMPR12,12.8902736,77.39881374
9686,Lakshmipura,LKMPR123,12.89216331,77.39208609
9688,Lakshmipura,LKSMPR12,12.89227574,77.39217661
9689,Gadigaiahana Doddy,GDGND,12.85276872,77.33858809
9690,Gadigaiahana Doddy,GDGNDD,12.85269616,77.33858541
9691,Haldenahalli,HLDHI1,12.7202433,77.71320016
9692,Hulimangala,HLMGBNPR,12.81771474,77.63711661
9693,Pachepalya,PCPLY,12.8840599,77.36083098
9694,Doddakannalli,DDKNL,12.90712619,77.69565113
9695,Pachepalya,PCPLY1,12.88411873,77.36075521
9696,Chikkanahalli (Towards Donnenahalli),CKNHL12,12.88179753,77.35525332
9697,Chikkanahalli (Towards Manchanabele),CKNHL22,12.88179949,77.35537268
9699,Mukthi Naga Temple,MNT,12.915155,77.42285505
9700,Mukthi Naga Temple,MNT1,12.91524454,77.42287315
9702,Subhashnagara Hosa Road ,SBHHRD,12.87082992,77.63833165
9703,Maligondanahalli,MLGDH,12.91606022,77.41531469
9704,Maligondanahalli,MLGNDH,12.91595892,77.41533481
9705,Subhashnagara Hosa Road ,SBHHSR,12.87084038,77.63828337
9707,Punagumaranahalli,PMH,12.91667002,77.40343586
9708,Punagumaranahalli,PMH12,12.9166491,77.40335874
9709,Madhura Nagara Hostel,MNHS,12.93956401,77.75958896
9710,Ichangur,ICR,12.77162508,77.74206877
9711,Janatha Colony,JNTCLY,12.91294325,77.7999106
9712,Janatha Colony,JNTCLY1,12.91292103,77.79987104
9713,Ichangur,ICR1,12.77162508,77.74197757
9715,Chikka Beguru,CKHBGU,12.87873439,77.63767451
9716,Chikka Beguru,CKHBGR,12.87873962,77.63776436
9717,Shanthinagara Bus Stop KH Road,SHNNV,12.95505863,77.59176716
9718,Srikanteshwara Park,SKTS,12.92646311,77.55354971
9720,Srikanteshwara Park,SKTSP,12.92643306,77.55365431
9723,Kachanayakanahalli,KNH,12.79918938,77.68684074
9724,Sarjapura Circle,SJPC,12.86084632,77.78355718
9725,Upadhyaya Badavane,UPYB,12.93533374,77.49909952
9726,Upadhyaya Badavane,UPYB1,12.93527035,77.49900766
9727,Geleyara Balaga Layout,GBLO,13.07117391,77.50585131
9728,Geleyara Balaga Layout,GBLO1,13.07131239,77.50580572
9729,BHEL Layout Maramma Temple,BEHLMT,12.92194308,77.50880577
9730,BHEL Layout Maramma Temple,BHELMT1,12.92188034,77.50878699
9731,Annasandrapalya,ANSPLY,12.96449672,77.67248422
9732,Annasandrapalya,ANSPLY1,12.96443857,77.67249763
9733,Lal Bahaddur Shastri Nagara,LBSN1,12.96927151,77.67021507
9734,Depot-36 Gate,D36G,12.76939964,77.41320513
9738,Depot-36 Gate,D36G1,12.76933359,77.41318971
9739,Yamalur,YML2,12.94849168,77.68071056
9740,Yamalur,YML1,12.94845117,77.68072329
9741,Kadabisanahalli,KDBNH1,12.93922486,77.69563168
9742,Kadabisanahalli,KDBSH3,12.93922748,77.69577518
9749,Jnana Bharathi West Side Hospital,GBWSH,12.93130008,77.49318324
9750,Jnana Bharathi West Side Hospital,GBWSH12,12.93131838,77.49325164
9751,Panathuru,PNTR1,12.93657415,77.70367563
9752,Panathuru,PNT21,12.93652317,77.70369843
9753,Bhoganahalli,BGH5,12.9264383,77.70108193
9754,Basavanna Nagara,BSN5,12.9903299,77.71783233
9755,Kaka Ramanahalli,KKRMNH,12.83028913,77.36317188
9756,Kaka Ramanahalli,KRMNH1,12.83021982,77.36317724
9757,Ganakal (Towards Kempadyapanahalli),GNKL12,12.85242877,77.35725962
9758,Ganakal (Towards Borehalli),GNKL123,12.85250265,77.3573146
9759,Borehalli,BRHL,12.84338329,77.35800862
9760,Borehalli,BRHL10,12.84348724,77.35807434
9761,Kempadyapanahalli,KMPDH,12.86688086,77.35419184
9762,Kempadyapanahalli,KDPNH,12.86688674,77.35425219
9763,White Field Post Office,WHFPO,12.96773917,77.7494482
9764,Mallathahalli Cross,MLH20,12.86715869,77.36154243
9765,White Field Post Office,WHTFPO,12.96778034,77.74945758
9766,Mallathahalli Cross,MLH10,12.86710051,77.36156054
9768,Munnekolalu Cross,MNKLCR,12.95629371,77.70493358
9769,Munnekolalu Cross,MNKLCR1,12.95645316,77.7048491
9770,Bellanduru Junction City Light Apartment,BLDGT1,12.92602917,77.67625005
9771,Surya City Circle,SCS,12.79249607,77.70165861
9772,Surya City Circle,SCCI,12.79267655,77.70164251
9773,Hunnigere (Towards Dodda Aladamara),HNGR12,12.92282606,77.36887157
9774,Sulivara Cross,SLVRC,12.90250251,77.36752041
9775,Sulivara Cross,SLVRC1,12.90248486,77.3675888
9776,Gollahalli Cross (Towards Veerasandra),GLHC1,12.82968631,77.66875595
9777,Gollahalli Cross (Towards Shikaripalya),GLHC2,12.82961178,77.66867012
9778,Gollahalli Electronic City,GLHV,12.83144571,77.6690168
9779,Gollahalli Electronic City,GLHLV1,12.83142218,77.66905636
9780,Dodda Thoguru,DTGR,12.85054988,77.65512227
9783,Hilal Nagara Cross HBR Layout ,HLN1,13.02158618,77.62221158
9784,Hilal Nagara Cross HBR Layout ,HLNC2,13.0215104,77.62218744
9786,Srinivagilu Ejipura ,SNVGLE,12.93973134,77.63206333
9787,Srinivagilu Ejipura ,SN,12.93972089,77.63217598
9788,Jn of Vajarahalli,JNOV,12.8251194,77.38207944
9789,Jn of Vajarahalli,JNOV1,12.82510959,77.38213509
9790,Chinnappanahalli,CPH1,12.96909704,77.70622507
9791,Guddadahalli Dinne,GDH0,12.82603606,77.37296864
9792,Chinnappanahalli,CPH2,12.96909116,77.70635113
9793,Guddadahalli Dinne,GDHN,12.82609752,77.37304978
9794,Muthurayanapura,MRPR,12.85956634,77.40051024
9795,Muthurayanapura,MRPR1,12.85960473,77.40059406
9796,Ashwathpura,ASP1,12.96140846,77.70409808
9797,Ashwathpura,ASPR1,12.96118954,77.70406991
9798,K Karenahalli Cross,KKCR,12.86209889,77.3949641
9799,K Karenahalli Cross,KKCR12,12.86213081,77.39501573
9800,CK Thandya Cross,CKTC,12.86545052,77.39215784
9801,CK Thandya Cross,CKTC1,12.86548452,77.39220411
9802,Dodderi College,DDRC,12.8675723,77.38585666
9803,Dodderi College,DDRC1,12.86752,77.38596663
9804,Kariyappanapalya,KRYPL,12.86165774,77.38358751
9805,Kariyappanapalya,KRYPNPL,12.86170677,77.38365725
9806,Ramanayakana Thandya,RNTND,12.86048809,77.38340177
9807,Ramanayakana Thandya,RNTND1,12.86036911,77.38345943
9809,Ashwath Nagara (Towards Marathhalli Bridge),ASTNG,12.96034788,77.70154595
9811,Rampura,RMPR11,12.84129577,77.32767083
9812,Rampura,RMPR13,12.84117744,77.32761517
9813,Onti Mane,ONTMN,12.83871986,77.30815038
9814,Onti Mane,ONTMN1,12.83874079,77.30804913
9815,Konappana Agarhara,KPA0,12.8559917,77.66393937
9816,Konappana Agarhara,KPNA2,12.85590998,77.6638931
9819,Konappana Agarhara,KNPA1,12.85599889,77.66418143
9820,Lakshmipura,LKSMP56,12.83239308,77.29549371
9821,Lakshmipura,LKSMPR22,12.83239439,77.29556143
9822,Gungarahalli,GNGRHL,12.82180253,77.28810221
9823,Gungarahalli,GNGRHL21,12.82184634,77.28803985
9824,NGV Koramangala,KNGV,12.9446654,77.6232174
9825,High School Sondekoppa,HSSNDKP,13.02562883,77.38461211
9826,High School Sondekoppa,HSSNDKP1,13.02560335,77.38454975
9827,Lakkenahalli,LKNHL,13.0446822,77.39272378
9828,Lakkenahalli,LKNHL1,13.04464365,77.39277005
9829,Hullegowdanahalli Cross,HLGHLC,13.05943537,77.39379264
9830,Hullegowdanahalli Cross,HLGHLC1,13.05941055,77.3938416
9831,Byregowdanahalli,BGHL,13.06438794,77.39372157
9832,Byregowdanahalli,BGHL12,13.06443433,77.39377722
9833,Mallapura Cross,MLPRC,13.07273304,77.39367731
9834,Mallapura Cross,MLPRC2,13.07275721,77.39373967
9835,Siddaganga College,SGCL,13.08226136,77.39273719
9836,Siddaganga College,SDCL12,13.08218951,77.39279017
9837,Sondekoppa Circle Nelamangala,SNDKPC1,13.09198721,77.39481121
9838,Sondekoppa Circle Nelamangala,SNDCNML,13.09216746,77.39476427
9841,Veerasandra Village,VRV1,12.83702066,77.6738441
9842,Jaga Jeevan Ram Nagara,JJRNGRTMRDY,12.82680953,77.65108019
9843,Jaga Jeevan Ram Nagara,JJRRMNGT,12.82673761,77.65117407
9844,Kada Agrahara,KDGAGRAH,12.86057373,77.74128555
9845,Kada Agrahara,KDGAGRA,12.86073651,77.74144113
9846,Laxman Rao Nagara,LAXMN,12.92937799,77.54729144
9847,Laxman Rao Nagara,LAXM1,12.92940544,77.54731894
9848,G Hosahalli,GHSHL,12.99589869,77.47846261
9849,G Hosahalli,GHSHL1,12.9959392,77.47840628
9850,Jn of G Hosahalli Road,JGHR,12.98818416,77.47531236
9851,Jn of Hosahalli Road,JOHSHR,12.98816455,77.475368
9852,Chikka Maskal,CKMSKL,12.9197144,77.33054549
9856,Adakamaranahalli (Magadi Road),AMHL1,12.94712782,77.31053755
9857,Adakamaranahalli (Magadi Road),AMHL12,12.94708012,77.31048457
9858,Guddaiahnapalya,BGPLC,12.92727748,77.31849499
9859,Guddaiahnapalya,GDNPL,12.92731864,77.31854193
9860,Bhaktharahalli (Towards Bhaktharahalli Road),BKTRHI,13.02192654,77.79626615
9861,Bhaktharahalli (Towards Kodihalli,BKTHLI1,13.02196379,77.7962742
9862,Byregowdanapalya Cross,BGHLC,12.91896866,77.32371055
9863,Byregowdanapalya Cross,BGPLC12,12.9190216,77.3237548
9864,Bhavani Nagara 2nd Stage Cross,BHNGS,12.96075238,77.48813198
9865,Biskur,BSKR,13.087977,77.14033998
9866,Biskur,BSKR1,13.08804297,77.14032992
9867,Sanjeevanapalya,SJVNPL,13.08084794,77.15461068
9868,Bhavani Nagara 2nd Stage Cross,BHNS1,12.96071839,77.48820774
9869,Sanjeevanapalya,SNJVNPL,13.08079765,77.15454362
9870,Maruru,MRR,13.06699223,77.16149054
9871,Maruru,MRR1,13.06699876,77.16141477
9872,Maruru Handpost,MRRHP,13.05697536,77.15950102
9873,Maruru Handpost,MRRHP1,13.05814004,77.15954192
9874,Shivanasandra,SVNSD,13.023535,77.16398969
9875,Shivanasandra,SVNSNDR,13.0236049,77.16401317
9876,Seegehalli,SGHL12,12.97316341,77.44909443
9877,Seegehalli,SGHL143,12.97317386,77.44902872
9878,Kaval Byrasandra,KBR,13.01970724,77.60760896
9879,Kaval Byrasandra,KBR2,13.01964096,77.60761231
9880,Basaveshwara Satellite Bus Station,PSBS1,13.04368272,77.52535701
9881,Yarandahalli ,YRNDHLII,12.80443615,77.66267538
9882,Thirupalya,TIRU,12.82316119,77.665717
9883,Thirupalya,TIPLY,12.82323441,77.66580418
9884,Thirupalya Circle,TRUPLY,12.82336649,77.66896516
9885,Thirupalya Circle,TUPLYA,12.82341095,77.66906172
9886,Lakshmaiah Badavane,LKSMBVN,12.98089997,77.46431798
9887,Chandapura (Towards Dommasandra),CPR2,12.80265629,77.70469487
9888,Lakshmaiah Badavane,LKSMBD,12.9809333,77.46421136
9889,Industrial Area Water Tank Bommasandra,BMSINDAR,12.81692097,77.6762373
9892,Jn of Ring Road Bommasandra ,JNOFRNGR,12.79136612,77.65723318
9893,Basapura Electronic City,BSPUR,12.86409406,77.65032649
9894,Kodathi Gate,KDHGT2,12.89630741,77.72020072
9895,Kodathi Gate,KDTGT5,12.89670482,77.72041797
9896,Basapura Electronic City,BSPURELC,12.86415551,77.65023127
9897,Muneshwara Nagara Kerekodi,mnsk,12.92949498,77.53465823
9898,Bommasandra (Towards Hosur Road),BMSIA,12.81855885,77.68857881
9899,Muneshwara Nagara Kerekodi,mnsk1,12.92954661,77.53469378
9900,Bommasandra (Towards Jigani),BIA,12.81813973,77.68825494
9901,Thirupalya Govt Hospital,TIPLYA,12.81800766,77.6685816
9902,Maligenahalli Bidaluru,MGDBDLP,13.2870464,77.69093648
9903,Thirupalya Govt Hospital,TPLY,12.81740089,77.66853064
9904,Thirupalya Muneshwara Temple,TPLYTMP,12.82311804,77.66968131
9905,Thirupalya Muneshwara Temple,TIUPLY,12.82320696,77.66966522
9906,Brahma Devara Gudda,BDGT,12.96335774,77.47205615
9908,Brahma Devara Gudda,BDRBT,12.96334075,77.47211583
9912,Kannalli,KNL123,12.967566,77.45886371
9914,Dodda Aladamara Cross,DALMC,12.96387136,77.40733646
9915,Yalachaguppe,YCH,12.9592409,77.42103785
9916,Madapatna Cross,MDPTNC,12.9368238,77.37296529
9917,Madapatna Cross,MDPTNC1,12.93665518,77.37283654
9918,Doddamaranahalli,DMH3,12.93054393,77.38280162
9919,Doddamaranahalli,DMH0,12.93054001,77.38287337
9920,Karekalpalya Cross,KRKLPC,12.93422142,77.38147862
9921,Karekalpalya Cross,KRLPLC,12.93422926,77.38153964
9922,Karekalpalya,KRKLPL,12.93399856,77.38646418
9923,Thirupalya Road,TRUPKY,12.81563028,77.66793788
9924,Karekalpalya,KRKLPL1,12.93393124,77.38650911
9925,Thirupalya Road,TUPLY,12.81573751,77.66804785
9926,Manchenahalli,MNCNHL,13.03508122,77.35781148
9927,Manchenahalli,MNCHL,13.03501655,77.35780343
9928,Aziz Palya,AZZPLY,13.02712226,77.36695714
9929,Aziz Palya,AZZPL,13.0272098,77.36688003
9930,Gowdaiahanapalya,GDHNPL,13.03243937,77.35908754
9931,Gowdaiahanapalya,GWDNPL,13.03251058,77.35912979
9932,Giddenahalli (Towards Kadabagere Cross),GDHL0,12.99281408,77.41862789
9933,Giddenahalli (Towards Honaganahatti),GDHL,12.99274809,77.41865337
9934,Mallaiahnapalya,MLYNPL,12.98569469,77.4272465
9935,Mallaiahnapalya,MLYNPL1,12.98574828,77.42727667
9936,Jogerahalli,JGRHL12,12.98549214,77.37422861
9937,Jogerahalli,JGRHL13,12.98553265,77.37427488
9938,Hunnigere (Towards Gerahalli),HNGR,13.03262555,77.39640378
9939,Hunnigere (Towards Baleveeranahalli),HNGR123,13.03259616,77.39647352
9940,Mantanakurchi,MTK,13.04430135,77.38459133
9941,Mantanakurchi,MTK1,13.0435168,77.38410786
9942,Kanuvanahalli,KNVNHL,12.99504277,77.36450493
9943,Bengaluru City Railway Station,BCRS,12.97867246,77.56985352
9944,Kanuvanahalli,KNVNHL2,12.99499507,77.36453712
9945,Nagasandra Palya,NGSPL,13.00147977,77.37739027
9946,Nagasandra Palya,NGSDRP,13.00141705,77.3774191
9947,Hulimangala Cross (Towards Nanjapura),HLMGL,12.81374193,77.63745725
9948,Hosa Road (Towards Kaikondrahalli),HSRD1,12.86959309,77.6532045
9949,Peddanapalya,PDNPL123,12.95964605,77.38911085
9950,Peddapanapalya,PDNP1,12.95959764,77.38904447
9951,Gowrava Bhovi Palya,GVBPL1,12.97380573,77.38891304
9952,Athimagere,ATMGR,12.87066388,77.27895252
9953,Athimagere,ATMGR12,12.87055536,77.27889754
9954,Annekaranahalli,ANKH1,12.86966959,77.27010392
9955,Annekaranahalli,ANKH0,12.86961403,77.27006838
9956,Aralimaradapalya,AMRDPL,12.92969562,77.36467659
9959,Aralimaradapalya Cross,AMPC9,12.9266566,77.36003235
9960,Hosapalya (Towards Madapatna),HSPL12,12.95070443,77.35744201
9961,Hosapalya (Towards Cholanayakanahalli),HSPL124,12.95059203,77.35740244
9962,Siddartha International School,SIS,13.02847523,77.48843171
9963,Siddartha International School,SISC1,13.02853533,77.48842031
9964,Bilavaradahalli Cross,BLWCR3,12.82238574,77.57235735
9965,Chamundi Nagara (Towards Kittanahalli),CMNDN,13.01474529,77.42046185
9966,Kittanahalli Palya,KTNHP,13.00971462,77.41337813
9967,Kittanahalli Palya,KTNHP12,13.00978779,77.41343647
9968,Averahalli,AVRHL1,13.03507599,77.41617434
9969,Averahalli Cross,AVRHLC,13.03343105,77.42183983
9970,Averahalli Cross,AVRHLC1,13.03337486,77.42185928
9971,Shivanapura Cross,SVNPRC1,13.04343057,77.42920317
9972,Shivanapura Cross,SVNPRC23,13.04347172,77.42915422
9973,Cross Kenganahalli,KNGHL,13.04045238,77.42691994
9974,Cross Kenganahalli,KNGNHLC2,13.04046675,77.42685758
9975,Kenganahalli,KNGHL12,13.05159346,77.41170712
9976,Kenganahalli,KNGH12,13.05161959,77.41159514
9977,Hullegowdanahalli,HGH12,13.06047397,77.40653247
9978,Hullegowdanahalli,HGH13,13.06040538,77.40654185
9979,Mallapura,MLPR12,13.0744855,77.39966199
9980,Mallapura,MLPR13,13.07450902,77.39952922
9982,Bashyam Circle (Rajajinagara ESI),BSHYM,12.98449831,77.55398557
